41.9241 0.0122451 3.47966
42.0508 0.011906 3.45562
42.1774 0.0113789 3.43375
42.3041 0.0106741 3.41441
42.4307 0.00980453 3.39766
42.5574 0.00878548 3.38337
42.684 0.00763467 3.37112
42.8107 0.00637168 3.36034
42.9374 0.00501775 3.3503
43.064 0.00359536 3.34021
43.1907 0.00212792 3.32931
43.3173 0.000639304 3.31691
43.444 -0.000846447 3.30248
43.5707 -0.00230556 3.28569
43.6973 -0.00371491 3.26645
43.824 -0.00505235 3.2449
43.9506 -0.00629709 3.22142
44.0773 -0.00743001 3.19656
44.204 -0.00843394 3.17103
44.3306 -0.00929393 3.14558
44.4573 -0.00999745 3.12096
44.5839 -0.0105346 3.09786
44.7106 -0.0108983 3.07682
44.8372 -0.0110841 3.0582
44.9639 -0.0110907 3.04212
45.0906 -0.0109194 3.0285
45.2172 -0.0105747 3.01702
45.3439 -0.0100635 3.00719
45.4705 -0.00939554 2.99836
45.5972 -0.00858275 2.98982
45.7239 -0.00763947 2.98084
45.8505 -0.0065819 2.97076
45.9772 -0.00542796 2.95901
46.1038 -0.00419693 2.9452
46.2305 -0.00290913 2.92915
46.3572 -0.00158561 2.91087
46.4838 -0.000247763 2.8906
46.6105 0.00108296 2.86875
46.7371 0.00238545 2.84589
46.8638 0.00363924 2.82268
46.9904 0.00482485 2.79981
47.1171 0.00592402 2.77793
47.2438 0.00692008 2.75763
47.3704 0.00779807 2.73934
47.4971 0.00854508 2.72333
47.6237 0.00915031 2.70965
47.7504 0.0096053 2.69819
47.8771 0.00990395 2.68861
48.0037 0.0100427 2.68046
48.1304 0.0100204 2.67315
48.257 0.0098384 2.66603
48.3837 0.00950063 2.65849
48.5104 0.00901329 2.64992
48.637 0.00838489 2.63984
48.7637 0.00762608 2.62793
48.8903 0.00674951 2.61403
49.017 0.0057696 2.59814
49.1436 0.00470238 2.58048
49.2703 0.00356524 2.56141
49.397 0.00237664 2.5414
49.5236 0.00115588 2.52104
49.6503 -7.72251e-05 2.50091
49.7769 -0.00130262 2.4816
49.9036 -0.00250035 2.46363
50.0303 -0.00365086 2.44737
50.1569 -0.00473532 2.4331
50.2836 -0.00573599 2.42091
50.4102 -0.00663644 2.4107
50.5369 -0.00742193 2.40225
